Community,Category,Crime Count,Year,Month,Month Name
lincoln park,Theft OF Vehicle,1,2024,2,February
lincoln park,Theft OF Vehicle,1,2024,5,May
lincoln park,Theft OF Vehicle,1,2024,6,June
lincoln park,Theft OF Vehicle,1,2024,9,September
lincoln park,Violence  'Other' (Non-domestic),1,2021,1,January
lincoln park,Violence  'Other' (Non-domestic),1,2021,3,March
lincoln park,Violence  'Other' (Non-domestic),1,2021,7,July
lincoln park,Violence  'Other' (Non-domestic),1,2021,8,August
lincoln park,Violence  'Other' (Non-domestic),2,2021,9,September
lincoln park,Violence  'Other' (Non-domestic),1,2021,10,October
lincoln park,Violence  'Other' (Non-domestic),1,2021,12,December
lincoln park,Violence  'Other' (Non-domestic),2,2022,3,March
lincoln park,Violence  'Other' (Non-domestic),1,2022,7,July
lincoln park,Violence  'Other' (Non-domestic),1,2022,8,August
lincoln park,Violence  'Other' (Non-domestic),1,2022,9,September
lincoln park,Violence  'Other' (Non-domestic),1,2022,10,October
lincoln park,Violence  'Other' (Non-domestic),1,2022,11,November
lincoln park,Violence  'Other' (Non-domestic),1,2023,1,January
lincoln park,Violence  'Other' (Non-domestic),1,2023,2,February
lincoln park,Violence  'Other' (Non-domestic),1,2023,3,March
lincoln park,Violence  'Other' (Non-domestic),2,2023,5,May
lincoln park,Violence  'Other' (Non-domestic),2,2023,9,September
lincoln park,Violence  'Other' (Non-domestic),2,2023,12,December
lincoln park,Violence  'Other' (Non-domestic),2,2024,2,February
lincoln park,Violence  'Other' (Non-domestic),1,2024,3,March
lincoln park,Violence  'Other' (Non-domestic),2,2024,11,November
livingston,Assault (Non-domestic),1,2022,10,October
livingston,Assault (Non-domestic),1,2023,4,April
livingston,Assault (Non-domestic),2,2023,8,August
livingston,Assault (Non-domestic),1,2023,9,September
livingston,Assault (Non-domestic),1,2023,10,October
livingston,Assault (Non-domestic),2,2023,11,November
livingston,Assault (Non-domestic),1,2024,4,April
livingston,Assault (Non-domestic),1,2024,6,June
livingston,Assault (Non-domestic),1,2024,7,July
livingston,Assault (Non-domestic),1,2024,8,August
livingston,Assault (Non-domestic),1,2024,9,September
livingston,Break & Enter - Commercial,3,2021,1,January
livingston,Break & Enter - Commercial,1,2021,3,March
livingston,Break & Enter - Commercial,2,2021,4,April
livingston,Break & Enter - Commercial,1,2021,8,August
livingston,Break & Enter - Commercial,1,2021,10,October
livingston,Break & Enter - Commercial,3,2021,11,November
livingston,Break & Enter - Commercial,2,2021,12,December
livingston,Break & Enter - Commercial,2,2022,4,April
livingston,Break & Enter - Commercial,1,2022,5,May
livingston,Break & Enter - Commercial,2,2022,6,June
livingston,Break & Enter - Commercial,1,2022,7,July
livingston,Break & Enter - Commercial,1,2022,8,August
livingston,Break & Enter - Commercial,1,2022,11,November
livingston,Break & Enter - Commercial,1,2022,12,December
livingston,Break & Enter - Commercial,4,2023,2,February
livingston,Break & Enter - Commercial,1,2023,3,March
livingston,Break & Enter - Commercial,6,2023,4,April
livingston,Break & Enter - Commercial,2,2023,5,May
livingston,Break & Enter - Commercial,8,2023,6,June
livingston,Break & Enter - Commercial,1,2023,7,July
livingston,Break & Enter - Commercial,4,2023,10,October
livingston,Break & Enter - Commercial,3,2023,11,November
livingston,Break & Enter - Commercial,6,2024,1,January
livingston,Break & Enter - Commercial,1,2024,3,March
livingston,Break & Enter - Commercial,1,2024,4,April
livingston,Break & Enter - Commercial,1,2024,5,May
livingston,Break & Enter - Commercial,2,2024,8,August
livingston,Break & Enter - Commercial,1,2024,11,November
livingston,Break & Enter - Dwelling,2,2021,1,January
livingston,Break & Enter - Dwelling,1,2021,2,February
livingston,Break & Enter - Dwelling,2,2021,6,June
livingston,Break & Enter - Dwelling,1,2021,9,September
livingston,Break & Enter - Dwelling,1,2021,12,December
livingston,Break & Enter - Dwelling,1,2022,1,January
livingston,Break & Enter - Dwelling,1,2023,1,January
livingston,Break & Enter - Dwelling,1,2023,8,August
livingston,Break & Enter - Dwelling,1,2024,1,January
livingston,Break & Enter - Dwelling,1,2024,2,February
livingston,Break & Enter - Dwelling,3,2024,6,June
livingston,Break & Enter - Dwelling,1,2024,9,September
livingston,Break & Enter - Dwelling,1,2024,11,November
livingston,Break & Enter - Other Premises,1,2021,3,March
livingston,Break & Enter - Other Premises,1,2021,8,August
livingston,Break & Enter - Other Premises,1,2022,4,April
livingston,Break & Enter - Other Premises,1,2022,10,October
livingston,Street Robbery,1,2024,9,September
livingston,Theft FROM Vehicle,1,2021,2,February
livingston,Theft FROM Vehicle,2,2021,3,March
livingston,Theft FROM Vehicle,2,2021,4,April
livingston,Theft FROM Vehicle,1,2021,6,June
livingston,Theft FROM Vehicle,1,2021,7,July
livingston,Theft FROM Vehicle,1,2021,8,August
livingston,Theft FROM Vehicle,1,2021,10,October
livingston,Theft FROM Vehicle,1,2021,12,December
livingston,Theft FROM Vehicle,1,2022,1,January
livingston,Theft FROM Vehicle,1,2022,2,February
livingston,Theft FROM Vehicle,2,2022,4,April
livingston,Theft FROM Vehicle,1,2022,6,June
livingston,Theft FROM Vehicle,1,2022,7,July
livingston,Theft FROM Vehicle,2,2022,9,September
livingston,Theft FROM Vehicle,4,2022,10,October
livingston,Theft FROM Vehicle,2,2022,11,November
livingston,Theft FROM Vehicle,5,2022,12,December
livingston,Theft FROM Vehicle,1,2023,1,January
livingston,Theft FROM Vehicle,2,2023,2,February
livingston,Theft FROM Vehicle,5,2023,3,March
livingston,Theft FROM Vehicle,2,2023,4,April
livingston,Theft FROM Vehicle,2,2023,5,May
livingston,Theft FROM Vehicle,1,2023,6,June
livingston,Theft FROM Vehicle,11,2023,9,September
livingston,Theft FROM Vehicle,1,2023,10,October
livingston,Theft FROM Vehicle,1,2023,11,November
livingston,Theft FROM Vehicle,1,2023,12,December
livingston,Theft FROM Vehicle,1,2024,1,January
livingston,Theft FROM Vehicle,3,2024,2,February
livingston,Theft FROM Vehicle,2,2024,4,April
livingston,Theft FROM Vehicle,2,2024,5,May
livingston,Theft FROM Vehicle,1,2024,6,June
livingston,Theft FROM Vehicle,1,2024,8,August
livingston,Theft FROM Vehicle,4,2024,9,September
livingston,Theft FROM Vehicle,1,2024,10,October
livingston,Theft OF Vehicle,1,2021,3,March
livingston,Theft OF Vehicle,1,2021,12,December
livingston,Theft OF Vehicle,3,2022,4,April
livingston,Theft OF Vehicle,1,2022,5,May
livingston,Theft OF Vehicle,2,2022,12,December
livingston,Theft OF Vehicle,1,2023,1,January
livingston,Theft OF Vehicle,1,2023,2,February
livingston,Theft OF Vehicle,1,2023,3,March
livingston,Theft OF Vehicle,2,2023,5,May
livingston,Theft OF Vehicle,4,2023,8,August
livingston,Theft OF Vehicle,1,2023,9,September
livingston,Theft OF Vehicle,1,2023,10,October
livingston,Theft OF Vehicle,1,2023,11,November
livingston,Theft OF Vehicle,2,2024,3,March
livingston,Theft OF Vehicle,3,2024,4,April
livingston,Theft OF Vehicle,4,2024,5,May
livingston,Theft OF Vehicle,1,2024,8,August
livingston,Theft OF Vehicle,2,2024,10,October
livingston,Theft OF Vehicle,1,2024,11,November
livingston,Violence  'Other' (Non-domestic),1,2021,5,May
livingston,Violence  'Other' (Non-domestic),1,2021,12,December
livingston,Violence  'Other' (Non-domestic),1,2022,2,February
livingston,Violence  'Other' (Non-domestic),1,2022,5,May
livingston,Violence  'Other' (Non-domestic),1,2022,9,September
livingston,Violence  'Other' (Non-domestic),1,2022,11,November
livingston,Violence  'Other' (Non-domestic),1,2022,12,December
livingston,Violence  'Other' (Non-domestic),1,2023,2,February
livingston,Violence  'Other' (Non-domestic),1,2023,4,April
livingston,Violence  'Other' (Non-domestic),3,2023,5,May
livingston,Violence  'Other' (Non-domestic),1,2023,6,June
livingston,Violence  'Other' (Non-domestic),1,2023,11,November
livingston,Violence  'Other' (Non-domestic),3,2023,12,December
livingston,Violence  'Other' (Non-domestic),1,2024,3,March
livingston,Violence  'Other' (Non-domestic),1,2024,4,April
livingston,Violence  'Other' (Non-domestic),1,2024,8,August
livingston,Violence  'Other' (Non-domestic),1,2024,9,September
livingston,Violence  'Other' (Non-domestic),1,2024,11,November
lower mount royal,Assault (Non-domestic),2,2021,2,February
lower mount royal,Assault (Non-domestic),2,2021,3,March
lower mount royal,Assault (Non-domestic),1,2021,5,May
