Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-10,2024,2,10,,5.2,,-16.7,,-5.8,,23.8,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-11,2024,2,11,,2.5,,-4.9,,-1.2,,19.2,,0.0,,,,,,0.0,,10.0,,1.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-12,2024,2,12,,2.5,,-8.3,,-2.9,,20.9,,0.0,,,,,,0.0,,9.0,,34.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-13,2024,2,13,,-3.8,,-14.2,,-9.0,,27.0,,0.0,,,,,,0.0,,9.0,,35.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-14,2024,2,14,,-4.5,,-16.2,,-10.4,,28.4,,0.0,,,,,,0.0,,9.0,,32.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-15,2024,2,15,,-8.2,,-18.2,,-13.2,,31.2,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-16,2024,2,16,,3.7,,-19.3,,-7.8,,25.8,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-17,2024,2,17,,6.2,,-12.6,,-3.2,,21.2,,0.0,,,,,,0.0,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-18,2024,2,18,,4.5,,-13.7,,-4.6,,22.6,,0.0,,,,,,0.0,,8.0,,36.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-19,2024,2,19,,4.6,,-12.4,,-3.9,,21.9,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-20,2024,2,20,,7.0,,-8.3,,-0.6,,18.6,,0.0,,,,,,0.0,,8.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-21,2024,2,21,,,M,,M,,M,,M,,M,,,,,,M,5.0,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-22,2024,2,22,,10.3,,-5.8,,2.2,,15.8,,0.0,,,,,,0.0,,4.0,,29.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-23,2024,2,23,,10.4,,3.4,,6.9,,11.1,,0.0,,,,,,0.0,,1.0,,28.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-24,2024,2,24,,4.0,,-4.5,,-0.2,,18.2,,0.0,,,,,,0.2,,0.0,,35.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-25,2024,2,25,,4.5,,-8.1,,-1.8,,19.8,,0.0,,,,,,0.0,,0.0,,22.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-26,2024,2,26,,-4.0,,-21.1,,-12.6,,30.6,,0.0,,,,,,0.0,,0.0,,1.0,,68.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-27,2024,2,27,,-17.1,,-22.5,,-19.8,,37.8,,0.0,,,,,,0.7,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-28,2024,2,28,,2.7,,-19.4,,-8.4,,26.4,,0.0,,,,,,0.0,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-02-29,2024,2,29,,9.7,,-10.8,,-0.5,,18.5,,0.0,,,,,,1.3,,0.0,,21.0,,64.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-01,2024,3,1,,-9.4,,-13.8,,-11.6,,29.6,,0.0,,,,,,0.7,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-02,2024,3,2,,-13.2,,-20.3,,-16.8,,34.8,,0.0,,,,,,4.8,,4.0,,2.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-03,2024,3,3,,-16.7,,-26.2,,-21.4,,39.4,,0.0,,,,,,0.0,,18.0,,35.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-04,2024,3,4,,-16.3,,-21.4,,-18.9,,36.9,,0.0,,,,,,0.0,,13.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-05,2024,3,5,,-10.7,,-25.6,,-18.2,,36.2,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-06,2024,3,6,,-8.3,,-20.0,,-14.1,,32.1,,0.0,,,,,,0.1,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-07,2024,3,7,,2.2,,-21.2,,-9.5,,27.5,,0.0,,,,,,0.0,,11.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-08,2024,3,8,,6.8,,-11.1,,-2.1,,20.1,,0.0,,,,,,0.0,,10.0,,29.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-09,2024,3,9,,9.8,,-2.0,,3.9,,14.1,,0.0,,,,,,0.0,,4.0,,17.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-10,2024,3,10,,9.7,,-4.3,,2.7,,15.3,,0.0,,,,,,0.0,,3.0,,16.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-11,2024,3,11,,9.1,,-6.0,,1.6,,16.4,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-12,2024,3,12,,9.7,,-1.1,,4.3,,13.7,,0.0,,,,,,0.0,,0.0,,27.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-13,2024,3,13,,6.1,,-3.6,,1.3,,16.7,,0.0,,,,,,0.0,,0.0,,33.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-14,2024,3,14,,10.0,,-4.8,,2.6,,15.4,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-15,2024,3,15,,12.1,,-0.1,,6.0,,12.0,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-16,2024,3,16,,13.5,,-1.7,,5.9,,12.1,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-17,2024,3,17,,15.7,,-3.2,,6.3,,11.7,,0.0,,,,,,0.0,,1.0,,28.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-18,2024,3,18,,16.0,,2.3,,9.2,,8.8,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-19,2024,3,19,,5.8,,-3.2,,1.3,,16.7,,0.0,,,,,,0.1,,,,36.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-20,2024,3,20,,-3.0,,-9.6,,-6.3,,24.3,,0.0,,,,,,11.1,,8.0,,12.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-21,2024,3,21,,-4.4,,-10.1,,-7.3,,25.3,,0.0,,,,,,2.8,,15.0,,2.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-22,2024,3,22,,-6.7,,-10.0,,-8.3,,26.3,,0.0,,,,,,1.2,,15.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-23,2024,3,23,,-8.1,,-10.3,,-9.2,,27.2,,0.0,,,,,,0.7,,17.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-24,2024,3,24,,-5.9,,-10.6,,-8.3,,26.3,,0.0,,,,,,0.0,,16.0,,18.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-25,2024,3,25,,-7.6,,-13.7,,-10.6,,28.6,,0.0,,,,,,0.0,,10.0,,17.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-26,2024,3,26,,-2.7,,-9.2,,-5.9,,23.9,,0.0,,,,,,0.0,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-27,2024,3,27,,6.5,,-7.0,,-0.3,,18.3,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-28,2024,3,28,,1.7,,-6.7,,-2.5,,20.5,,0.0,,,,,,0.3,,5.0,,35.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-29,2024,3,29,,-5.0,,-10.3,,-7.7,,25.7,,0.0,,,,,,3.5,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-30,2024,3,30,,-1.8,,-13.8,,-7.8,,25.8,,0.0,,,,,,0.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-03-31,2024,3,31,,4.8,,-6.9,,-1.1,,19.1,,0.0,,,,,,0.0,,8.0,,16.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-01,2024,4,1,,10.2,,-1.7,,4.3,,13.7,,0.0,,,,,,0.0,,5.0,,29.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-02,2024,4,2,,17.7,,-1.7,,8.0,,10.0,,0.0,,,,,,0.0,,,,25.0,,52.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-03,2024,4,3,,10.8,,1.5,,6.1,,11.9,,0.0,,,,,,0.0,,0.0,,36.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-04,2024,4,4,,2.4,,-1.2,,0.6,,17.4,,0.0,,,,,,9.8,,,,36.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-05,2024,4,5,,0.3,,-2.2,,-1.0,,19.0,,0.0,,,,,,4.1,,17.0,,35.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-06,2024,4,6,,4.5,,-1.4,,1.5,,16.5,,0.0,,,,,,0.0,,12.0,,35.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-07,2024,4,7,,10.8,,0.1,,5.5,,12.5,,0.0,,,,,,0.0,,6.0,,27.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-08,2024,4,8,,12.6,,-0.1,,6.3,,11.7,,0.0,,,,,,0.0,,,,28.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-09,2024,4,9,,13.4,,-3.1,,5.2,,12.8,,0.0,,,,,,0.0,,0.0,,34.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-10,2024,4,10,,10.5,,-4.6,,2.9,,15.1,,0.0,,,,,,0.0,,,,33.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-11,2024,4,11,,13.9,,-2.7,,5.6,,12.4,,0.0,,,,,,0.0,,0.0,,20.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-12,2024,4,12,,15.3,,1.2,,8.3,,9.7,,0.0,,,,,,0.0,,0.0,,28.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-13,2024,4,13,,17.7,,-1.6,,8.0,,10.0,,0.0,,,,,,0.0,,,,27.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-14,2024,4,14,,17.2,,-2.0,,7.6,,10.4,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-15,2024,4,15,,16.5,,1.2,,8.9,,9.1,,0.0,,,,,,0.5,,,,2.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-16,2024,4,16,,1.2,,-2.3,,-0.6,,18.6,,0.0,,,,,,9.8,,5.0,,34.0,,68.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-17,2024,4,17,,1.7,,-3.3,,-0.8,,18.8,,0.0,,,,,,0.0,,6.0,,34.0,,76.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-18,2024,4,18,,2.8,,-5.2,,-1.2,,19.2,,0.0,,,,,,0.0,,4.0,,2.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-19,2024,4,19,,4.1,,-7.0,,-1.4,,19.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-20,2024,4,20,,10.4,,-7.3,,1.5,,16.5,,0.0,,,,,,0.0,,,,18.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-21,2024,4,21,,13.0,,-2.4,,5.3,,12.7,,0.0,,,,,,0.0,,,,28.0,,61.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-22,2024,4,22,,15.0,,1.9,,8.5,,9.5,,0.0,,,,,,0.0,,,,31.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-23,2024,4,23,,17.2,,-2.0,,7.6,,10.4,,0.0,,,,,,0.0,,,,20.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-24,2024,4,24,,17.6,,-1.1,,8.3,,9.7,,0.0,,,,,,0.0,,,,29.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-25,2024,4,25,,16.7,,0.6,,8.6,,9.4,,0.0,,,,,,0.0,,,,35.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-26,2024,4,26,,7.1,,2.0,,4.6,,13.4,,0.0,,,,,,0.3,,,,36.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-27,2024,4,27,,16.4,,0.6,,8.5,,9.5,,0.0,,,,,,0.0,,,,16.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-28,2024,4,28,,16.3,,2.8,,9.5,,8.5,,0.0,,,,,,0.0,,,,29.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-29,2024,4,29,,10.7,,0.7,,5.7,,12.3,,0.0,,,,,,5.9,,,,30.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-04-30,2024,4,30,,4.9,,-0.1,,2.4,,15.6,,0.0,,,,,,9.0,,1.0,,33.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-01,2024,5,1,,2.6,,0.1,,1.3,,16.7,,0.0,,,,,,4.3,,,,35.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-02,2024,5,2,,7.5,,-0.2,,3.6,,14.4,,0.0,,,,,,2.3,,0.0,,1.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-03,2024,5,3,,12.1,,-2.1,,5.0,,13.0,,0.0,,,,,,0.0,,,,36.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-04,2024,5,4,,14.3,,-2.3,,6.0,,12.0,,0.0,,,,,,0.0,,,,16.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-05,2024,5,5,,13.8,,1.4,,7.6,,10.4,,0.0,,,,,,0.2,,,,17.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-06,2024,5,6,,17.2,,1.5,,9.3,,8.7,,0.0,,,,,,0.6,,,,30.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-07,2024,5,7,,6.5,,4.0,,5.3,,12.7,,0.0,,,,,,0.8,,,,34.0,,84.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-08,2024,5,8,,11.9,,4.6,,8.3,,9.7,,0.0,,,,,,0.0,,,,34.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-09,2024,5,9,,21.6,,-0.3,,10.7,,7.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-10,2024,5,10,,26.3,,4.3,,15.3,,2.7,,0.0,,,,,,0.0,,,,27.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-11,2024,5,11,,22.5,,8.3,,15.4,,2.6,,0.0,,,,,,0.0,,,,5.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-12,2024,5,12,,24.1,,8.4,,16.3,,1.7,,0.0,,,,,,0.0,,,,34.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-13,2024,5,13,,16.7,,8.6,,12.7,,5.3,,0.0,,,,,,0.5,,,,34.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-14,2024,5,14,,17.9,,7.2,,12.6,,5.4,,0.0,,,,,,3.3,,,,33.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-15,2024,5,15,,21.5,,4.5,,13.0,,5.0,,0.0,,,,,,0.0,,,,27.0,,52.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-16,2024,5,16,,16.6,,5.8,,11.2,,6.8,,0.0,,,,,,1.3,,,,36.0,,61.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-17,2024,5,17,,10.6,,2.1,,6.4,,11.6,,0.0,,,,,,4.9,,,,34.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-18,2024,5,18,,12.6,,3.4,,8.0,,10.0,,0.0,,,,,,0.0,,,,35.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-19,2024,5,19,,12.6,,1.3,,6.9,,11.1,,0.0,,,,,,2.7,,,,33.0,,71.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-20,2024,5,20,,9.6,,3.2,,6.4,,11.6,,0.0,,,,,,2.1,,,,33.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-21,2024,5,21,,15.0,,3.6,,9.3,,8.7,,0.0,,,,,,2.2,,,,11.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-22,2024,5,22,,10.5,,5.4,,8.0,,10.0,,0.0,,,,,,2.1,,,,10.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-23,2024,5,23,,11.6,,4.6,,8.1,,9.9,,0.0,,,,,,3.4,,,,35.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-24,2024,5,24,,13.5,,1.9,,7.7,,10.3,,0.0,,,,,,2.6,,,,32.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-25,2024,5,25,,15.9,,2.2,,9.0,,9.0,,0.0,,,,,,2.9,,,,32.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-26,2024,5,26,,16.3,,5.2,,10.7,,7.3,,0.0,,,,,,1.0,,,,28.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-27,2024,5,27,,20.8,,2.0,,11.4,,6.6,,0.0,,,,,,0.0,,,,30.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-28,2024,5,28,,22.7,,9.8,,16.2,,1.8,,0.0,,,,,,0.0,,,,21.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-29,2024,5,29,,17.4,,6.3,,11.9,,6.1,,0.0,,,,,,0.4,,,,34.0,,67.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-30,2024,5,30,,14.3,,3.9,,9.1,,8.9,,0.0,,,,,,0.7,,,,31.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-05-31,2024,5,31,,15.5,,4.2,,9.9,,8.1,,0.0,,,,,,0.0,,,,33.0,,54.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-01,2024,6,1,,18.3,,1.5,,9.9,,8.1,,0.0,,,,,,0.0,,,,20.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-02,2024,6,2,,19.9,,4.3,,12.1,,5.9,,0.0,,,,,,0.0,,,,33.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-03,2024,6,3,,20.4,,8.5,,14.5,,3.5,,0.0,,,,,,0.5,,,,21.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-04,2024,6,4,,18.8,,5.8,,12.3,,5.7,,0.0,,,,,,0.0,,,,27.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-05,2024,6,5,,19.0,,4.6,,11.8,,6.2,,0.0,,,,,,0.0,,,,28.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-06,2024,6,6,,21.6,,1.3,,11.5,,6.5,,0.0,,,,,,0.0,,,,32.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-07,2024,6,7,,19.6,,7.1,,13.3,,4.7,,0.0,,,,,,0.0,,,,35.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-08,2024,6,8,,13.7,,5.7,,9.7,,8.3,,0.0,,,,,,0.0,,,,1.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-09,2024,6,9,,18.3,,4.3,,11.3,,6.7,,0.0,,,,,,0.0,,,,16.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-10,2024,6,10,,22.6,,10.2,,16.4,,1.6,,0.0,,,,,,0.6,,,,28.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-11,2024,6,11,,26.4,,8.0,,17.2,,0.8,,0.0,,,,,,0.0,,,,31.0,,81.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-12,2024,6,12,,20.5,,4.4,,12.5,,5.5,,0.0,,,,,,0.0,,,,28.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-13,2024,6,13,,22.2,,3.2,,12.7,,5.3,,0.0,,,,,,0.0,,,,17.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-14,2024,6,14,,26.0,,10.5,,18.3,,0.0,,0.3,,,,,,0.0,,,,27.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-15,2024,6,15,,14.8,,5.1,,10.0,,8.0,,0.0,,,,,,19.5,,,,19.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-16,2024,6,16,,12.7,,5.5,,9.1,,8.9,,0.0,,,,,,0.3,,,,33.0,,57.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-17,2024,6,17,,12.7,,2.0,,7.4,,10.6,,0.0,,,,,,3.0,,,,33.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-18,2024,6,18,,11.8,,3.7,,7.7,,10.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-19,2024,6,19,,15.0,,1.3,,8.2,,9.8,,0.0,,,,,,0.0,,,,22.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-20,2024,6,20,,19.8,,4.7,,12.2,,5.8,,0.0,,,,,,0.0,,,,8.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-21,2024,6,21,,21.3,,6.1,,13.7,,4.3,,0.0,,,,,,0.0,,,,18.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-22,2024,6,22,,25.9,,5.8,,15.8,,2.2,,0.0,,,,,,0.0,,,,17.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-23,2024,6,23,,27.6,,9.8,,18.7,,0.0,,0.7,,,,,,0.0,,,,28.0,,72.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-24,2024,6,24,,22.9,,6.3,,14.6,,3.4,,0.0,,,,,,0.0,,,,27.0,,50.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-25,2024,6,25,,21.1,,9.3,,15.2,,2.8,,0.0,,,,,,0.0,,,,8.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-26,2024,6,26,,22.4,,10.7,,16.5,,1.5,,0.0,,,,,,2.1,,,,9.0,,75.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-27,2024,6,27,,14.6,,10.0,,12.3,,5.7,,0.0,,,,,,18.3,,,,3.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-28,2024,6,28,,18.8,,8.4,,13.6,,4.4,,0.0,,,,,,15.0,,,,1.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-29,2024,6,29,,22.2,,6.6,,14.4,,3.6,,0.0,,,,,,0.0,,,,18.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-06-30,2024,6,30,,19.3,,11.7,,15.5,,2.5,,0.0,,,,,,8.5,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-01,2024,7,1,,21.2,,11.9,,16.5,,1.5,,0.0,,,,,,1.0,,,,32.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-02,2024,7,2,,20.2,,9.3,,14.8,,3.2,,0.0,,,,,,17.5,,,,2.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-03,2024,7,3,,16.4,,10.0,,13.2,,4.8,,0.0,,,,,,4.5,,,,33.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-04,2024,7,4,,20.9,,11.1,,16.0,,2.0,,0.0,,,,,,17.4,,,,35.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-05,2024,7,5,,22.6,,8.3,,15.5,,2.5,,0.0,,,,,,0.4,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-06,2024,7,6,,23.1,,13.2,,18.2,,0.0,,0.2,,,,,,0.0,,,,36.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-07,2024,7,7,,26.3,,10.9,,18.6,,0.0,,0.6,,,,,,0.0,,,,16.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-08,2024,7,8,,29.8,,12.2,,21.0,,0.0,,3.0,,,,,,0.0,,,,35.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-09,2024,7,9,,28.4,,14.5,,21.4,,0.0,,3.4,,,,,,0.0,,,,15.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-10,2024,7,10,,33.8,,16.2,,25.0,,0.0,,7.0,,,,,,0.0,,,,23.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-11,2024,7,11,,28.8,,14.9,,21.8,,0.0,,3.8,,,,,,0.0,,,,35.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-12,2024,7,12,,23.6,,15.2,,19.4,,0.0,,1.4,,,,,,0.0,,,,35.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-13,2024,7,13,,27.1,,11.5,,19.3,,0.0,,1.3,,,,,,0.0,,,,3.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-14,2024,7,14,,21.7,,12.2,,17.0,,1.0,,0.0,,,,,,0.0,,,,4.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-15,2024,7,15,,28.0,,12.5,,20.3,,0.0,,2.3,,,,,,0.0,,,,4.0,,36.0,
